nfile,label,reliability,mfcc_3_mean,spectral_bandwidth_mean,mfcc_13_mean,rms_std,mfcc_1_std,mel_very_low_std,mfcc_9_std,low_freq_energy,spectral_flux_std,mfcc_13_std,mel_very_low_mean,mfcc_6_std,mfcc_18_mean,mfcc_31_mean,mfcc_5_mean,mfcc_12_std,mfcc_33_mean,mfcc_4_std,mfcc_17_std,mfcc_18_std,mfcc_2_std,spectral_bandwidth_std,mfcc_14_mean,mfcc_8_std,mfcc_5_std,mfcc_21_mean,mfcc_2_mean,mfcc_11_std,high_freq_energy,mfcc_32_mean,mfcc_15_std,mfcc_36_mean,mfcc_7_std,mfcc_10_std,mfcc_35_mean,mfcc_19_mean,spectral_flux_mean,mfcc_14_std,very_low_freq_energy,mfcc_20_std
slice_011.wav,1,3,-13.923215866088867,2292.38834562853,-3.6151490211486816,0.0570710115134716,36.96810531616211,5.648089408874512,3.9909071922302246,10.045843124389648,24.440797805786133,3.7742068767547607,-21.42695617675781,4.854598045349121,8.021202087402344,-2.7826056480407715,-10.827049255371094,4.211967468261719,-2.813794612884521,4.834839820861816,3.3971972465515137,3.1963319778442383,8.997468948364258,206.53558432283975,8.729731559753418,4.253530979156494,8.74494743347168,-3.500084638595581,122.05423736572266,4.156540870666504,0.5608950257301331,3.910424947738648,3.779799222946167,2.744901418685913,4.633742332458496,3.889766216278076,-3.166285753250122,-4.422105312347412,62.77814865112305,3.0988447666168213,19.04972076416016,3.2753868103027344
slice_012.wav,1,3,-0.9212148785591124,2490.1321802017237,-2.846989393234253,0.063980333507061,36.2786750793457,6.132859706878662,3.729750871658325,10.389758110046388,26.32483291625977,4.072561264038086,-21.96818733215332,5.7677202224731445,7.663816928863525,-3.901398181915283,-3.0901241302490234,3.6964502334594727,-3.5320827960968018,5.497507572174072,3.2914443016052246,3.5549521446228027,12.642898559570312,266.00719051803526,7.828098773956299,4.440972805023193,6.506613254547119,-3.910811424255371,116.97687530517578,4.245795249938965,0.4484228491783142,2.6617915630340576,3.471748113632202,2.343287467956543,4.468313694000244,4.010256767272949,-3.8851592540740967,-4.691345691680908,53.13532638549805,3.556777000427246,21.404998779296875,3.337705135345459
slice_013.wav,1,3,-12.792455673217772,2302.385446687905,-10.25782871246338,0.067433014512062,59.56380462646485,6.994502067565918,3.863404035568237,6.595530986785889,30.200925827026367,3.874301671981812,-21.153902053833008,4.611495494842529,6.102908611297607,-3.647438764572144,-10.502001762390137,4.033313274383545,-3.814570903778076,7.934150695800781,3.904137134552002,3.2222049236297607,20.48164367675781,412.6709011825777,5.06725025177002,5.1235551834106445,7.673872470855713,-6.988303184509277,125.43919372558594,4.598844051361084,0.2783410251140594,3.589823007583618,4.336657524108887,2.3729536533355717,4.595985889434815,3.94914174079895,-4.179319858551025,-7.641329765319824,37.20701217651367,3.3614397048950195,6.190354824066162,3.336974620819092
slice_014.wav,1,3,-6.301634311676025,2415.2564568427965,-4.185018539428711,0.0703822001814842,53.72566986083984,7.028814315795898,3.644815444946289,6.123748779296875,21.973936080932617,3.646070718765259,-26.7386417388916,4.051212787628174,6.807443141937256,-2.500594139099121,-6.154582500457764,3.3591222763061523,-2.5721547603607178,7.458613395690918,3.0436668395996094,4.061496257781982,16.03079605102539,340.6084854873432,8.055398941040039,4.885548114776611,5.552587509155273,-3.1197469234466557,118.42620086669922,5.316168785095215,0.3008016645908355,2.9045722484588623,3.462719678878784,1.4775274991989136,4.092253684997559,3.94235897064209,-3.2697460651397705,-4.4444966316223145,33.605186462402344,3.241401672363281,13.79751205444336,3.671716690063477
slice_015.wav,1,3,-10.731453895568848,2315.6523439177,-7.201885223388672,0.0618761368095874,71.23355865478516,8.440876007080078,3.9447782039642334,4.498815059661865,25.86113548278809,5.334481716156006,-27.057876586914062,4.61077880859375,6.250012397766113,-2.2007906436920166,-11.574838638305664,3.4926304817199707,-1.0807052850723269,8.539501190185547,3.9986321926116943,3.855608940124512,18.30424690246582,405.60585981084114,6.01396369934082,6.485402584075928,8.206389427185059,-4.455800533294678,123.29965209960938,5.109059810638428,0.2081003487110138,3.9532880783081055,4.765318393707275,2.4885284900665283,4.745791435241699,3.6786465644836426,-1.790265679359436,-5.643011569976807,27.79499244689941,3.776688098907471,7.910915851593018,3.7510085105896
slice_016.wav,1,3,-9.3389892578125,2532.5036682262125,-7.084324359893799,0.0657406002283096,43.09023284912109,5.619479656219482,3.4723944664001465,10.224024772644045,26.36972045898437,4.052736282348633,-21.813989639282227,5.439943790435791,6.375674724578857,-4.711252689361572,-9.300904273986816,4.040519714355469,-3.73088002204895,5.675968647003174,3.341085195541382,3.3425769805908203,12.895926475524902,270.0750846467537,6.927027225494385,4.9361677169799805,6.657776832580566,-5.416780948638916,106.6847152709961,4.409094333648682,0.6477283239364624,2.8794007301330566,3.461164951324463,2.512554168701172,4.785666942596436,3.56980037689209,-3.3222877979278564,-6.567549705505371,51.5360221862793,3.351106643676758,13.177584648132324,3.476057291030884
slice_017.wav,1,3,-11.07382869720459,2279.0359357396346,-6.884424686431885,0.0623391829431057,53.27428436279297,6.18977165222168,4.416889190673828,6.356786727905273,25.31988906860352,5.001296520233154,-25.366485595703125,3.834163665771485,5.784021854400635,-3.945484161376953,-11.516961097717283,3.811622858047485,-3.056678295135498,8.195409774780273,3.6019721031188965,3.765381574630737,12.616338729858398,317.84784907694086,6.770296573638916,5.728548526763916,7.53910493850708,-4.777448177337647,126.39635467529295,4.928696155548096,0.3157256245613098,2.517961263656616,3.820251226425171,1.887095808982849,4.788763046264648,4.749652862548828,-3.170124292373657,-6.158268928527832,39.54011535644531,3.789174795150757,9.676312446594238,3.3230574131011963
slice_018.wav,1,1,-2.187788486480713,2616.283314368237,-4.819902896881104,0.0569106265902519,50.16425323486328,5.4067583084106445,3.639232397079468,8.56467342376709,23.48106575012207,4.706934452056885,-24.150747299194336,5.947236061096191,7.133033275604248,-3.5594727993011475,-1.5091038942337036,3.69989824295044,-3.41982650756836,6.072272300720215,3.435854434967041,4.170482158660889,10.30648136138916,257.03465467707395,5.093477725982666,4.520663738250732,7.1582512855529785,-4.867803573608398,104.17860412597656,5.088617324829102,0.4802351295948028,3.0022683143615723,3.796044111251831,2.5300679206848145,4.808399677276611,3.8910088539123535,-3.061219930648804,-5.607557773590088,39.74160385131836,3.477614402770996,13.197071075439451,3.738114833831787
slice_019.wav,1,3,-4.939548492431641,2455.8493144445765,-3.750959873199463,0.0834760218858718,44.50710678100586,7.487326145172119,4.795547008514404,9.27090835571289,18.47396469116211,4.119733333587647,-27.30388641357422,5.941084861755371,5.742996692657471,-2.222828149795532,-2.624997138977051,3.7101855278015137,-2.5672078132629395,5.232955932617188,3.808594703674317,3.550065040588379,9.639603614807127,183.84651291458096,7.289646625518799,5.573856830596924,6.652478694915772,-3.973546981811523,113.29280853271484,5.910883903503418,0.3916412889957428,2.1627767086029053,3.951142311096192,1.66100013256073,4.634413242340088,3.872326850891113,-3.0061933994293213,-5.391712188720703,36.2650260925293,3.4072108268737797,19.06028938293457,3.3489553928375244
slice_020.wav,1,3,-18.719295501708984,2298.097271285879,-7.2898406982421875,0.0564354546368122,36.435150146484375,5.073685646057129,4.264855861663818,11.522815704345703,25.184160232543945,3.574564218521118,-18.115692138671875,4.341111183166504,6.519644737243652,-4.139059066772461,-6.074136734008789,4.235823631286621,-4.080132961273193,5.51317834854126,3.2918503284454346,3.369847536087036,9.972137451171877,225.7656051074416,6.705620765686035,4.729784965515137,6.508481502532959,-5.807000637054443,120.74115753173828,4.465094089508057,0.5798950791358948,3.405376672744751,4.079073429107666,2.4908456802368164,4.77135705947876,4.53399133682251,-4.400800704956055,-6.520104885101318,59.0102424621582,3.5015690326690674,13.129290580749512,3.485113859176636
slice_021.wav,1,3,-0.1545131802558899,2378.9499079747275,-5.481537818908691,0.0846979767084121,50.78139114379883,7.9198126792907715,4.572690963745117,6.031466484069824,18.763221740722656,4.282698154449463,-30.244632720947266,6.104925632476807,7.171271800994873,-1.9533166885375977,-6.262440204620361,4.984584331512451,-1.4873615503311155,6.756258010864258,4.03556489944458,3.782736301422119,17.6336727142334,358.5974185424986,6.258821487426758,6.018495559692383,10.685256004333496,-2.539564847946167,121.26593017578124,5.896328449249268,0.2382011264562606,2.2666537761688232,4.432190418243408,1.0716105699539185,4.945940971374512,4.249829292297363,-2.6995444297790527,-2.8318488597869877,29.26439094543457,4.0498223304748535,15.0436429977417,3.813130378723145
slice_022.wav,1,3,-0.6186012029647827,2519.51951607631,-4.751953125,0.0899511352181434,47.45034408569336,7.196888446807861,4.770495891571045,6.160595417022705,17.63593292236328,5.445887565612793,-28.92726325988769,4.1501312255859375,4.036858081817627,-2.8534393310546875,-4.835198402404785,4.239438533782959,-2.630122423171997,6.558972835540772,3.2959909439086914,3.718570947647095,10.929091453552246,283.227268588701,6.146347522735596,5.293528079986572,6.719775199890137,-5.045512199401856,112.2589874267578,5.143475532531738,0.3179948925971985,2.1290173530578613,3.565025806427002,1.7376497983932495,4.761338233947754,4.760021686553955,-2.099853515625,-6.6097588539123535,30.301029205322266,3.8067429065704346,16.987354278564453,3.66124415397644
slice_023.wav,1,3,-3.6268372535705566,2434.4971840953026,-7.095184803009033,0.0632537305355072,45.277130126953125,6.183237552642822,3.8168749809265137,7.710629463195801,25.21138572692871,4.169718265533447,-21.68510055541992,3.475116729736328,6.459053993225098,-3.636723518371582,-7.651595592498779,4.0489678382873535,-2.649005889892578,8.466328620910645,3.190211534500122,3.634460687637329,18.05282592773437,362.28938316024505,6.843100547790527,4.938825130462647,5.84063720703125,-4.92662239074707,120.80042266845705,4.426913261413574,0.3300812542438507,3.733108520507813,3.948519706726074,2.360412359237671,4.772792816162109,4.4676432609558105,-3.549565076828003,-5.9050116539001465,41.143062591552734,3.5534136295318604,12.737876892089844,3.533620595932007
slice_024.wav,1,3,-0.9539623856544496,2594.4102173734304,-5.487709045410156,0.0665296465158462,45.28684997558594,5.678346633911133,3.340614080429077,8.199223518371582,23.38189125061035,4.36392879486084,-24.33037376403809,4.551077365875244,6.420537948608398,-3.757381200790405,-1.6298364400863647,3.805453300476074,-2.9735002517700195,7.091245651245117,3.298694133758545,3.824210643768311,13.8430814743042,319.98162017308255,8.330438613891602,4.735043048858643,6.2294087409973145,-4.918464183807373,110.01602172851562,4.681406021118164,0.4258397221565246,2.935472249984741,3.438595056533813,3.111814022064209,4.113847732543945,3.452265739440918,-2.6515448093414307,-4.877225399017334,40.90407180786133,3.650201559066773,15.102581977844238,3.4166507720947266
slice_025.wav,1,3,-7.91199254989624,2496.7803371100827,-8.508833885192871,0.0580649338662624,50.19491958618164,5.692797183990479,3.751399040222168,7.714649677276611,25.879425048828125,3.885279417037964,-22.676671981811523,4.569748878479004,5.103550910949707,-3.6871955394744873,-3.1529128551483154,3.4873433113098145,-4.107613563537598,8.01684856414795,3.9889442920684814,3.33724045753479,15.840011596679688,358.95481145269304,5.96516752243042,4.810430526733398,7.000178337097168,-6.231011867523193,113.81436157226562,4.0667724609375,0.3582399487495422,2.504202127456665,4.376075267791748,1.986412048339844,4.211546421051025,3.9385602474212646,-4.3228440284729,-7.065168857574463,37.64496994018555,3.292320251464844,8.428099632263184,3.1464293003082275
slice_026.wav,1,3,-12.041640281677246,2395.22676766017,-5.297223091125488,0.0683527737855911,43.09674072265625,6.293038845062256,4.059848785400391,6.49724817276001,18.992462158203125,4.701810359954834,-27.17250061035156,4.451753616333008,6.998565673828125,-2.6986734867095947,-1.017290115356445,4.020987033843994,-2.5610971450805664,5.511382579803467,3.2235541343688965,4.243081569671631,10.422728538513184,244.41340081181485,6.851012229919434,6.116435527801514,6.602243900299072,-3.950694084167481,117.08932495117188,4.845640659332275,0.3654037714004516,2.40154767036438,3.766085386276245,2.483818292617798,4.235926151275635,4.402447700500488,-2.2616398334503174,-2.8054451942443848,35.89447784423828,3.332448482513428,14.210952758789062,3.7465415000915527
slice_027.wav,1,3,-10.756857872009276,2255.749501985729,-6.276002883911133,0.066198855638504,49.14778900146485,6.143004894256592,3.535313367843628,9.95423412322998,27.05449104309082,3.760589599609375,-19.79157447814941,3.980067491531372,6.2496442794799805,-3.3267641067504883,-7.76357364654541,4.038443088531494,-3.1463751792907715,6.363531112670898,3.209230661392212,3.797110795974731,16.621875762939453,342.7319662888702,6.5832133293151855,4.542597770690918,6.032182693481445,-4.052169799804688,127.52469635009766,4.750574111938477,0.3967029452323913,3.849423885345459,3.757532835006714,2.7266550064086914,4.462624549865723,3.523235559463501,-3.280700445175171,-5.919532299041748,50.98064422607422,3.337770462036133,14.496806144714355,3.569552183151245
slice_028.wav,1,1,-28.431087493896484,1970.7214079396024,-0.5652329325675964,0.0873981937766075,71.14238739013672,9.64585781097412,6.3878583908081055,6.573956489562988,23.13677024841309,4.258316040039063,-31.96166610717773,5.661767959594727,6.4274091720581055,-0.4674753546714782,-2.970839262008667,4.729330062866211,-1.480825662612915,8.975593566894531,5.198710441589356,4.281283378601074,12.613164901733398,241.4893354986911,-1.021762490272522,5.551947593688965,7.664584159851074,-4.125678062438965,131.63909912109375,4.047640800476074,0.2628903388977051,-0.7051846385002136,3.9729294776916495,-0.940096914768219,4.065150737762451,3.73003602027893,-2.069884777069092,-2.801155567169189,32.11690902709961,3.625567674636841,12.84258270263672,4.046947479248047
slice_029.wav,1,1,9.826115608215332,2881.40564592515,-8.010632514953613,0.0497736074030399,17.79153823852539,4.832848072052002,3.6257946491241455,17.120466232299805,22.06050109863281,3.697052240371704,-16.628189086914062,6.043736934661865,6.524677753448486,-3.845780849456787,-5.301536083221436,3.64525318145752,-6.26619291305542,5.798600673675537,2.961023092269897,3.027942180633545,14.124115943908691,170.4507717638242,2.048220634460449,3.856229305267334,5.57760763168335,-6.486735820770264,96.9765853881836,3.592636823654175,0.9627967476844788,2.787425756454468,3.539923429489136,3.2810726165771484,5.289849281311035,3.852174997329712,-5.053507328033447,-6.590792655944824,69.64225006103516,4.2680864334106445,18.168893814086918,2.9745473861694336
slice_030.wav,1,2,-17.15434455871582,2472.940006109066,-0.612777829170227,0.0648043379187583,39.143680572509766,6.803103923797607,4.568881988525391,7.97298002243042,25.72537422180176,4.029036521911621,-24.681827545166016,5.974528789520264,11.354610443115234,-2.102966070175171,-4.1481451988220215,4.127879619598389,-3.0661985874176025,5.85753345489502,3.63594651222229,3.355901002883911,17.879396438598633,308.3968793391807,4.249663829803467,4.496817588806152,5.3266801834106445,-3.177659749984741,104.60924530029295,4.063506126403809,0.6335309743881226,1.935793399810791,3.5849432945251465,2.103668212890625,4.882717609405518,3.9803621768951416,-3.118452787399292,-2.7540743350982666,53.45623779296875,3.599707841873169,18.96898651123047,3.3955273628234863
slice_031.wav,1,2,-32.65812301635742,2194.987887995092,-2.589548349380493,0.0669674128293991,43.107051849365234,6.09175443649292,5.665894031524658,8.57575798034668,29.257272720336918,4.46041202545166,-25.503570556640625,4.609350204467773,7.406102657318115,-2.130681276321411,-4.438624858856201,4.192852973937988,-3.137098550796509,7.409738063812256,3.537123203277588,3.600621223449707,14.62979221343994,298.14638980818665,2.843724250793457,4.148153781890869,5.192782402038574,-5.389177322387695,117.64625549316406,4.21164083480835,0.5646868944168091,2.513079881668091,3.81760048866272,1.3089505434036257,4.884914398193359,3.858931064605713,-3.736900806427002,-4.589848041534424,56.31005096435547,3.796798229217529,10.777458190917969,3.644433498382568
slice_032.wav,1,2,-38.70972442626953,2071.202304485756,-5.127823352813721,0.065680131316185,47.90856552124024,6.123079299926758,4.796624660491943,8.765268325805664,29.387041091918945,3.8535892963409424,-17.05951690673828,4.897999286651611,8.05916976928711,-2.6594338417053223,-5.347168445587158,3.90686559677124,-3.6518144607543945,8.367271423339844,3.769827127456665,3.647807121276856,12.35557460784912,277.22164344644005,-0.0769332200288772,4.743206024169922,5.6296916007995605,-6.189441204071045,124.25009155273438,3.775562286376953,0.5686237812042236,2.7627010345458984,3.790236473083496,2.6281630992889404,4.136820316314697,3.7192649841308594,-3.967334985733032,-5.518899440765381,56.39875030517578,3.631072759628296,7.838025093078613,3.1138296127319336
slice_033.wav,1,2,-35.935935974121094,2100.756342615181,-2.0486373901367188,0.0641163662075996,43.801025390625,7.033866882324219,5.977306842803955,5.519367218017578,21.253198623657227,3.839431524276733,-26.578048706054688,4.141388416290283,10.333582878112791,-1.5110251903533936,-3.872171878814697,3.8073785305023193,-2.3162429332733154,8.472476959228516,3.770564079284668,3.63936448097229,11.182449340820312,245.3402121191396,3.408559083938598,4.521688938140869,5.035552501678467,-3.815874099731445,122.4187469482422,3.947962760925293,0.4239583909511566,2.290606737136841,3.726829767227173,2.079885244369507,4.293281555175781,3.893190860748291,-2.848094940185547,-0.9862131476402284,42.39987182617188,3.254516124725342,12.506614685058594,3.2791874408721924
slice_034.wav,1,2,-38.85421752929688,2136.4272106151893,-4.639369964599609,0.0652019456028938,46.19348907470703,5.480292797088623,4.270663738250732,7.916322231292725,28.83416175842285,4.007779121398926,-19.48695945739746,5.223666667938232,10.10246467590332,-2.901149034500122,-4.335158348083496,4.451937198638916,-3.8971197605133057,7.38208532333374,3.6902472972869873,3.5960395336151123,11.415569305419922,311.5657786065686,0.6284483671188354,3.9793026447296143,6.5133585929870605,-5.45548677444458,118.3968505859375,3.484607458114624,0.6351162791252136,2.810380458831787,3.431513786315918,2.304404020309448,4.489038944244385,3.657809019088745,-4.218185901641846,-3.352220296859741,58.975982666015625,3.901891708374024,8.50881576538086,3.09238338470459
slice_035.wav,1,2,-24.706689834594727,2267.9139070760625,-3.69985556602478,0.0568041242659091,45.48825454711914,6.305337429046631,5.640309810638428,8.025941848754883,24.66010284423828,4.031335830688477,-20.510009765625,4.316934585571289,8.975701332092285,-1.9345276355743408,-5.524965286254883,4.227767467498779,-3.088336706161499,7.618445873260498,3.962314128875733,3.719871282577514,16.185728073120117,316.4481403356476,2.692042112350464,3.814106941223145,5.697768211364746,-5.392369270324707,117.07087707519533,3.796654939651489,0.4678185880184173,3.144711494445801,3.452425718307495,2.498635768890381,4.454399585723877,3.574658870697021,-3.983161211013794,-4.555290699005127,45.542274475097656,3.4683008193969727,11.186219215393066,3.3438403606414795
slice_036.wav,1,2,-33.89860153198242,2259.609406596999,-1.055517554283142,0.0577286295592784,67.18253326416016,7.0887131690979,5.555145263671875,3.942717075347901,24.238040924072266,4.781029224395752,-26.618486404418945,4.587706089019775,9.770410537719728,-2.067848920822144,-1.9740854501724243,4.359129905700684,-3.19718861579895,8.892536163330078,4.607410907745361,4.309897422790527,18.770166397094727,442.0527849027268,2.509954929351806,3.762082576751709,5.935897350311279,-3.588947534561157,110.17888641357422,3.8438141345977774,0.3827629387378692,2.076357364654541,3.722363233566284,2.131673574447632,3.7916007041931152,3.471380710601806,-3.245330572128296,-2.828138589859009,31.67643928527832,3.3675169944763184,7.509868621826172,3.6641769409179688
slice_037.wav,1,2,-36.9759407043457,2071.468332030254,0.1430140286684036,0.0718718394637107,45.84953689575195,7.107398509979248,5.484292984008789,7.53310489654541,25.257850646972656,4.2985920906066895,-24.910287857055664,4.679217338562012,9.499913215637209,-1.0357587337493896,-3.545994758605957,4.159003257751465,-2.5924181938171387,10.674309730529783,3.821974277496338,3.9481520652771,7.847593307495117,207.51437034141023,2.8248579502105717,4.250288963317871,4.410780906677246,-5.015892028808594,122.25057983398438,3.8518991470336914,0.5044505596160889,1.9000780582427976,3.4883532524108887,1.4307960271835327,4.017826080322266,3.626428604125977,-3.413022756576538,-1.8486759662628172,50.56684875488281,3.097405195236206,14.845236778259276,3.7453818321228023
