nfile,label,reliability,low_high_ratio,mfcc_20_mean,mfcc_34_mean,mfcc_14_mean,mfcc_40_mean,energy,mfcc_16_mean,mfcc_38_mean,mfcc_32_mean,mfcc_22_mean,mfcc_28_mean,mfcc_26_mean,mfcc_24_mean,mid_freq_energy,high_freq_2k_8k,mel_high_mean,harm_perc_ratio,mfcc_2_std,chroma_std,mfcc_18_mean,mel_low_std,delta_mfcc_13_mean,db_range,delta_mfcc_8_mean,mfcc_5_mean,high_low_energy_ratio,rms_mean,mfcc_1_mean,mel_very_low_std,mfcc_2_mean,delta_mfcc_12_mean,mfcc_7_mean,crest_factor,autocorr_peak_value,mfcc_23_std,mfcc_4_std,delta2_mfcc_13_mean,low_freq_ratio,mfcc_3_mean,spectral_rolloff_95_mean,delta2_mfcc_1_mean,delta_mfcc_3_std,delta_mfcc_9_mean,delta2_mfcc_2_mean,mfcc_10_mean,db_min,autocorr_mean,spectral_centroid_mean,mfcc_8_mean,percussive_ratio
slice_011.wav,0,3,51.87345679432249,7.951679706573486,3.2184011936187744,8.729731559753418,2.055884838104248,8669.640625,8.64592456817627,3.4955201148986816,3.910424947738648,2.4157533645629883,5.28873348236084,5.531039714813232,7.528994560241699,6.241186618804932,0.7212939262390137,-46.30082321166992,1.5721008916703203,8.997468948364258,0.2264746278524398,8.021202087402344,5.298232555389404,0.003975439351052,14.852521896362305,-0.0084490971639752,-10.827049255371094,0.0959055279686476,0.1514832526445388,-50.23725509643555,5.648089408874512,122.05423736572266,0.0042724157683551,8.787468910217285,6.176598859012538,0.4683575491369527,3.095330238342285,4.834839820861816,0.0074365898035466,0.8105145464666473,-13.923215866088867,7437.271694502225,-0.0104901073500514,0.6459531188011169,-0.0084852213039994,0.0047166463918983,2.899258613586426,-25.570968627929688,-0.0002889215371039,1950.9028904469287,14.984641075134276,0.2945458228694216
slice_012.wav,0,3,70.90351649233156,7.310388088226318,2.240199089050293,7.828098773956299,1.5183467864990234,10946.8017578125,7.761019706726074,2.624107360839844,2.6617915630340576,3.090323209762573,4.526559829711914,4.614493846893311,6.4654035568237305,4.262930870056152,0.5509776473045349,-49.03114318847656,1.878319878905245,12.642898559570312,0.218132734298706,7.663816928863525,5.498514175415039,0.0052556241862475,17.499876022338867,-0.0020678753498941,-3.0901241302490234,0.0795228538963201,0.1322027891874313,-75.57299041748047,6.132859706878662,116.97687530517578,0.0039434628561139,9.535429954528809,6.806511759796788,0.5733602897246626,3.165623903274536,5.497507572174072,-0.0027140665333718,0.87094342177842,-0.9212148785591124,7976.5959307596495,-0.0172847677022218,0.6827653050422668,-2.755214154603891e-05,0.0031624494586139,5.951089859008789,-26.921680450439453,0.0009101547433659,2022.474727450262,14.132927894592283,0.2228462665300544
slice_013.wav,0,3,45.93604482493735,4.7014594078063965,2.5005593299865723,5.06725025177002,1.0485512018203735,6399.4658203125,8.602554321289062,2.0877280235290527,3.589823007583618,1.9612568616867063,4.760189533233643,5.18381404876709,6.166744709014893,3.939297437667847,0.35777348279953,-45.39656066894531,1.1785612002465582,20.48164367675781,0.216892123222351,6.102908611297607,7.826760768890381,0.0041099954396486,24.025318145751957,-0.0014186990447342,-10.502001762390137,0.0870369520063834,0.0840097665786743,-123.63838958740234,6.994502067565918,125.43919372558594,0.0013050669804215,4.577080726623535,9.28116357110191,0.2228388170529318,3.286668062210083,7.934150695800781,0.0004675235541071,0.7519550420851833,-12.792455673217772,7505.78082836438,-0.0128818647935986,0.513100802898407,0.0001908800768433,-0.001780467107892,4.43463945388794,-34.93070602416992,-0.0018540502743501,1986.444110801036,12.793936729431152,0.4342172593722509
slice_014.wav,0,3,66.22722934135135,6.959800720214844,2.0877349376678467,8.055398941040039,1.1727463006973269,9023.8408203125,8.552767753601074,2.2366421222686768,2.9045722484588623,3.047877073287964,4.405298233032227,4.963237762451172,6.032148838043213,3.2278406620025635,0.3827076554298401,-52.62847900390625,2.0103974668853137,16.03079605102539,0.214139387011528,6.807443141937256,6.85748291015625,-0.0024153892882168,23.9174861907959,0.0062074875459074,-6.154582500457764,0.0816544855981471,0.0907639861106872,-120.11417388916016,7.028814315795898,118.42620086669922,-0.0022698219399899,11.247328758239746,8.703409780496498,0.6101763938633586,3.1846930980682373,7.458613395690918,0.000928528199438,0.849524226068141,-6.301634311676025,7715.116197049261,-0.0154941082000732,0.5043920278549194,-0.000392192217987,-0.0017963768914341,3.1749749183654785,-34.400753021240234,0.0043273394076696,2030.353816119994,16.658239364624023,0.1696296781148495
slice_015.wav,0,3,59.63339793593894,5.962420463562012,3.398663282394409,6.01396369934082,-0.191681683063507,4252.89306640625,9.409337997436523,1.6815783977508545,3.9532880783081055,2.489978790283203,4.553366184234619,4.654085159301758,5.791962623596191,2.8276965618133545,0.2708248794078827,-52.14450073242188,1.5724172468677693,18.30424690246582,0.2277830243110656,6.250012397766113,8.074883460998535,0.0013153569307178,28.184022903442383,0.0058039156720042,-11.574838638305664,0.0834529350302164,0.0674763247370719,-162.00531005859375,8.440876007080078,123.29965209960938,0.0020043295808136,9.15102195739746,10.920084154368531,0.4453830724345469,3.168386220932007,8.539501190185547,0.0008521861745975,0.8034513973472611,-10.731453895568848,7470.533064179175,-0.0148315513506531,0.5951506495475769,-0.0057295011356472,-0.0009302259422838,4.953341960906982,-39.66344451904297,-0.0025924919628231,1977.6313710689003,14.80948257446289,0.3007342024540345
slice_016.wav,0,3,36.1287418696531,7.100876808166504,2.511157989501953,6.927027225494385,1.7282464504241943,10162.8583984375,7.116154670715332,2.6506948471069336,2.8794007301330566,1.635502576828003,4.711718559265137,5.306045055389404,6.959119319915772,5.02637243270874,0.832250714302063,-44.50264358520508,1.3928253290882762,12.895926475524902,0.2126883566379547,6.375674724578857,5.705331802368164,0.0097216246649622,16.729869842529297,0.0031914259307086,-9.300904273986816,0.125808804427026,0.1219497695565223,-56.59716796875,5.619479656219482,106.6847152709961,-0.0092125292867422,4.04144811630249,7.216090676275986,0.3765055884384598,3.132664203643799,5.675968647003174,0.0011545520974323,0.8048508283339594,-9.3389892578125,7993.764332046361,-0.0123287923634052,0.6062566041946411,-0.0001260524149984,-0.0001012484644888,3.49861741065979,-26.86227798461914,-0.0023250721430185,2322.956011620745,13.630084037780762,0.3307290031102682
slice_017.wav,0,3,50.78174820842873,5.668932914733887,2.305917501449585,6.770296573638916,1.110325813293457,6091.2333984375,8.372233390808105,1.7221051454544067,2.517961263656616,1.851996898651123,4.397783279418945,5.0941972732543945,6.21275520324707,4.13941764831543,0.4058824181556701,-50.20097351074219,1.375937291181338,12.616338729858398,0.2271738052368164,5.784021854400635,6.356744289398193,-0.00395332230255,20.23709297180176,0.0094179566949605,-11.516961097717283,0.0898273969585849,0.0930707529187202,-108.51839447021484,6.18977165222168,126.39635467529295,-0.0036402675323188,7.267844200134277,8.924070636605995,0.3707535454076055,3.0602049827575684,8.195409774780273,0.0033105632755905,0.7825512225171113,-11.07382869720459,7445.16176634197,-0.0112880878150463,0.5547614693641663,0.0032216140534728,0.0071051237173378,5.713681697845459,-30.873201370239254,-0.0037065934819255,1908.9755338196169,12.086349487304688,0.3310395498763754
slice_018.wav,1,1,45.31477010654444,5.779573917388916,2.513789415359497,5.093477725982666,1.668986439704895,7442.60498046875,6.832611560821533,2.911182403564453,3.0022683143615723,3.208225965499878,4.806546211242676,5.507559776306152,6.54871940612793,3.4110569953918457,0.6136077642440796,-48.95232009887695,1.5835279864174143,10.30648136138916,0.2261905521154403,7.133033275604248,6.251552581787109,0.0018672196893021,18.31692886352539,-0.0021542161703109,-1.5091038942337036,0.1101708161530361,0.0962184593081474,-92.20970916748048,5.4067583084106445,104.17860412597656,0.0023111309856176,6.541115760803223,8.943833340416237,0.5052805272140679,3.150083541870117,6.072272300720215,-0.0008119934354908,0.8483106627072122,-2.187788486480713,8162.611490185673,-0.0100234150886535,0.5353759527206421,-0.0004217200330458,-0.0030032619833946,3.4835329055786133,-28.41196060180664,-0.0028463780467513,2300.2149604782207,12.06440544128418,0.2855371800676567
slice_019.wav,0,3,72.3396601110703,4.93121337890625,2.1279358863830566,7.289646625518799,0.9156758785247804,11135.8388671875,9.895415306091309,1.921621561050415,2.1627767086029053,1.015272855758667,2.662238836288452,3.2612876892089844,5.005468368530273,3.1327571868896484,0.4993764460086822,-54.51476287841797,2.942140822216587,9.639603614807127,0.2186776399612426,5.742996692657471,5.439788341522217,-0.0088518001139163,23.506275177001957,-5.097546090837568e-05,-2.624997138977051,0.0818543754580909,0.1185949146747589,-99.27066040039062,7.487326145172119,113.29280853271484,0.0019666235893964,10.370396614074709,6.893637412544042,0.7242739729260046,3.0624539852142334,5.232955932617188,0.0021380472462624,0.8893632863676726,-4.939548492431641,7798.507743555066,-0.0138355065137147,0.6216224431991577,0.0121293338015675,0.0011752361897379,8.25686264038086,-30.07221031188965,0.0031511905806846,2030.6147754261467,17.403181076049805,0.0856317494812787
slice_020.wav,0,3,42.51132173354245,6.933474063873291,2.932445287704468,6.705620765686035,1.6148710250854492,16926.69921875,6.542437553405762,2.3258700370788574,3.405376672744751,2.332816362380981,5.141414642333984,4.935248374938965,6.6560492515563965,5.948357582092285,0.7495459318161011,-42.28370666503906,1.2290099939891213,9.972137451171877,0.2190704345703125,6.519644737243652,5.337010383605957,0.0028165131807327,16.76105499267578,0.0065630204044282,-6.074136734008789,0.1034921989459695,0.1346393376588821,-50.696434020996094,5.073685646057129,120.74115753173828,-0.0017294969875365,6.255422592163086,6.848089232801346,0.3291408713353063,3.1332359313964844,5.51317834854126,0.0029832094442099,0.7906293294267218,-18.719295501708984,7531.421748443545,-0.0075203743763267,0.5822219252586365,0.0036904781591147,0.0038684424944221,4.396500587463379,-27.04672241210937,-0.0019763712156521,2001.731841149769,14.901253700256348,0.4062619771406748
slice_021.wav,0,3,88.47611170652375,6.666622161865234,2.054634094238281,6.258821487426758,-0.1159897074103355,8329.3935546875,8.719666481018066,1.03017258644104,2.2666537761688232,1.8785909414291384,3.3422579765319824,3.819005250930786,5.219783306121826,2.7053143978118896,0.3014054298400879,-57.38935470581055,2.774623667574403,17.6336727142334,0.2241808474063873,7.171271800994873,7.060573577880859,-0.0056838663294911,26.607282638549805,-0.0027381740510463,-6.262440204620361,0.0632633560580115,0.0961344838142395,-137.72975158691406,7.9198126792907715,121.26593017578124,-0.0026108841411769,11.641060829162598,7.802997879473555,0.7245384627087684,3.2750353813171387,6.756258010864258,-0.0017366415122523,0.8774486248229938,-0.1545131802558899,7550.321078180184,-0.0126197701320052,0.6264680624008179,-0.0025054137222468,0.0043496792204678,4.1405348777771,-34.27781677246094,0.0123190331395703,1921.95944047865,11.250307083129885,0.0866515164959967
slice_022.wav,0,3,72.79346375424063,4.890200614929199,2.3320021629333496,6.146347522735596,0.8429187536239624,10963.6171875,9.075739860534668,2.534825325012207,2.1290173530578613,1.1095705032348633,4.459846019744873,4.512749195098877,6.030974388122559,2.581714391708374,0.4031208157539367,-54.941871643066406,3.116049279566232,10.929091453552246,0.2298374474048614,4.036858081817627,5.711277008056641,-6.22881361778127e-06,25.97400665283203,0.0094253839924931,-4.835198402404785,0.0827472446604514,0.1015863120555877,-121.49059295654295,7.196888446807861,112.2589874267578,0.0019622629042714,8.078648567199707,7.369011322461513,0.7634835274183563,3.2047479152679443,6.558972835540772,0.0006690374575555,0.8886767794897482,-0.6186012029647827,7954.787381435404,-0.0140067534521222,0.5817186236381531,0.0060492851771414,-0.0049708471633493,7.764871120452881,-32.97867584228516,0.0041177743699765,2082.3683255766136,14.558113098144531,0.0654266419548829
slice_023.wav,0,3,61.94991713762733,6.49311637878418,3.4882164001464844,6.843100547790527,1.7061172723770142,8406.75,8.021288871765137,2.43731689453125,3.733108520507813,3.3242664337158203,5.234416484832764,5.087790489196777,6.100608348846436,3.8844094276428223,0.4083325862884521,-47.60016632080078,1.4799255512277207,18.05282592773437,0.2274011969566345,6.459053993225098,6.654716968536377,0.0083283567801117,19.88492774963379,-9.81683551799506e-05,-7.651595592498779,0.0798576293416766,0.0980431511998176,-102.8751220703125,6.183237552642822,120.80042266845705,0.0006926249479874,8.730692863464355,8.56977189954607,0.428942609524963,3.0016210079193115,8.466328620910645,-0.0019091302528977,0.8291168475746293,-3.6268372535705566,7823.168034340018,-0.0144228180870413,0.590417206287384,-0.0040145795792341,-0.0021936979610472,4.782431602478027,-30.77419090270996,-0.0021626538901827,2027.452984565804,14.634076118469238,0.301058289261332
slice_024.wav,0,3,54.71966159647943,6.448698043823242,3.3758702278137207,8.330438613891602,1.9016507863998413,11447.34765625,6.94770622253418,2.790006637573242,2.935472249984741,3.0415148735046387,5.359519481658936,5.781163215637207,6.331488609313965,3.691067695617676,0.5261744856834412,-49.73860549926758,1.7740824956264716,13.8430814743042,0.2066082060337066,6.420537948608398,6.096707344055176,0.0019658163655549,19.735187530517575,0.0036561517044901,-1.6298364400863647,0.0963830976797226,0.1040847599506378,-91.3746566772461,5.678346633911133,110.01602172851562,-0.0026459090877324,7.934798240661621,8.09266041347322,0.5248456060901467,3.1011292934417725,7.091245651245117,-0.0008484665304422,0.8498504495534293,-0.9539623856544496,8189.532799834685,-0.0102853989228606,0.5999588370323181,-2.577524537628051e-05,0.0014276296133175,5.751802444458008,-29.211593627929688,0.0035845708817147,2207.646354826289,12.555957794189451,0.2250322798038196
slice_025.wav,0,3,45.06127627971389,5.415343761444092,2.2516448497772217,5.96516752243042,0.8516060709953308,7612.1416015625,6.776532173156738,1.4583290815353394,2.504202127456665,2.3404524326324463,5.341728210449219,5.116559982299805,5.107060432434082,3.611656188964844,0.4502066373825073,-47.311771392822266,1.3315236264553072,15.840011596679688,0.2168982625007629,5.103550910949707,6.764434337615967,0.001164732966572,20.59981918334961,-0.001775614102371,-3.1529128551483154,0.1002269835911761,0.0860766246914863,-106.60942840576172,5.692797183990479,113.81436157226562,-0.0010223514400422,7.638725757598877,9.627773438256336,0.3152016194079427,2.944880723953247,8.01684856414795,-0.0012117078294977,0.8026169084417175,-7.91199254989624,7985.383040529822,-0.0159708317369222,0.5596789121627808,0.0048998976126313,-0.0043946565128862,4.976291179656982,-32.53949737548828,-0.0018012264415408,2159.73788838884,12.54124927520752,0.3783784411546005
slice_026.wav,0,3,56.67210507027696,7.746969223022461,2.555485963821411,6.851012229919434,0.8348262906074524,7983.54248046875,7.502488613128662,2.332296133041382,2.40154767036438,2.5188167095184326,4.324679851531982,4.979494571685791,6.628749370574951,3.524432897567749,0.4661459922790527,-51.95112609863281,1.90410844351399,10.422728538513184,0.2066574543714523,6.998565673828125,5.738236427307129,-0.0007628679159097,21.343826293945312,0.0029367506504058,-1.017290115356445,0.0926376475265377,0.0961700454354286,-99.4489517211914,6.293038845062256,117.08932495117188,-0.0009918239666149,5.879438877105713,8.474091449651205,0.5851887767099488,3.1594507694244385,5.511382579803467,-0.0034020806197077,0.8418639432858422,-12.041640281677246,7788.732604980469,-0.0049383267760276,0.6030837893486023,0.0020360248163342,0.0076591484248638,6.758523464202881,-30.284652709960938,-0.0145695307650094,2041.7792975935777,12.105956077575684,0.1716903108702383
slice_027.wav,0,3,61.63564086335982,6.896167278289795,2.9049978256225586,6.5832133293151855,1.939000129699707,9161.9736328125,6.763363838195801,2.86657977104187,3.849423885345459,2.684959173202514,5.151439189910889,5.316892623901367,6.945340156555176,4.941189289093018,0.5121897459030151,-46.40457534790039,1.405720850146675,16.621875762939453,0.2185579240322113,6.2496442794799805,6.705040454864502,-0.0029473253525793,19.58484649658203,-0.0006833881489001,-7.76357364654541,0.0757997240981781,0.1203802078962326,-82.73978424072266,6.143004894256592,127.52469635009766,0.0044807721860706,8.611600875854492,7.2764759565017885,0.4029591641265921,3.021437883377075,6.363531112670898,-0.0001257680705748,0.8208095495197496,-10.756857872009276,7263.878544674644,-0.0088813379406929,0.5621339678764343,0.0044239237904548,0.002550646662712,2.953666925430298,-30.282196044921875,-0.0052738094692204,1874.927185862564,15.6986665725708,0.330980535677807
slice_028.wav,1,1,73.85794117131556,0.0926076099276542,-0.6271849274635315,-1.021762490272522,-0.3260211944580078,7492.98095703125,7.135679244995117,-1.1463888883590698,-0.7051846385002136,0.2845605909824371,1.9983876943588257,1.1294203996658323,0.7985029220581055,2.996932029724121,0.3610899448394775,-58.294193267822266,2.639290224577622,12.613164901733398,0.2470225691795349,6.4274091720581055,7.86253547668457,-0.0015470163198187,30.97452545166016,0.0103023387491703,-2.970839262008667,0.0700470566076775,0.0966382771730423,-141.88429260253906,9.64585781097412,131.63909912109375,0.0022428908850997,11.306758880615234,7.671706226009484,0.660083271357508,3.028183937072754,8.975593566894531,-0.0001003502256935,0.8562457932255094,-28.431087493896484,6337.344084206424,-0.0195173807442188,0.5868220925331116,0.0107287429273128,-0.0062805195339024,4.475334644317627,-38.5423583984375,-0.0050798118563118,1694.7310861992812,9.621389389038086,0.098334703222964
slice_029.wav,1,1,36.65296972345633,5.581361770629883,2.182950735092163,2.048220634460449,2.2727725505828857,4946.11767578125,8.774698257446289,2.598402976989746,2.787425756454468,4.98079776763916,5.883891105651856,7.020479679107666,5.404275894165039,5.709697246551514,1.119353175163269,-39.58736801147461,1.720988848357883,14.124115943908691,0.2505594491958618,6.524677753448486,5.636958599090576,-0.0072947796434164,11.28498649597168,0.0192659515887498,-5.301536083221436,0.1255171150501008,0.1716282218694687,-19.82468605041504,4.832848072052002,96.9765853881836,0.0255046281963586,2.5828022956848145,5.586259513700947,0.4139977982343502,3.377411127090454,5.798600673675537,-0.0217639673501253,0.8409866735664124,9.826115608215332,8877.669055256623,-0.0393160283565521,0.57393878698349,0.0040161311626434,0.0086078736931085,6.6731953620910645,-21.44837951660156,-0.0023813965422796,2596.6139180165646,10.930500984191896,0.2546689004557284
